"ID",Name,Address,Featured image,Bing Maps URL,Latitude,Longitude,Rating,Rating Info,Category,Open Hours,Website,Phone,Emails,Social Medias,Facebook,Instagram,Twitter
ypid:YN4070x17929790702466630054,Sri Meenakshi Silk Sarees,"Parameswara Apartment, 6-3-626/1/g/s1, Anand Nagar Colony, Khairtabad, Hyderabad, Telangana 500004",,https://www.bing.com/maps?cp=17.409849166870117%7E78.45555877685547&lvl=16.0&q=Sri%20Meenakshi%20Silk%20Sarees%20%2C%20Parameswara%20Apartment%2C%206-3-626%2F1%2Fg%2Fs1%2C%20Anand%20Nagar%20Colony%2C%20Khairtabad%2C%20Hyderabad%2C%20Telangana%20500004,17.40984917,78.45555878,,,Saree shop,,,,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x508847370,Pochampally Silks & Sarees,"4 / 1 / 938 / 27 & 28, Abids, Hyderabad, Telangana 500001",,https://www.bing.com/maps?cp=17.389802932739258%7E78.47847747802734&lvl=16.0&q=Pochampally%20Silks%20%26%20Sarees%20%2C%204%20%2F%201%20%2F%20938%20%2F%2027%20%26%2028%2C%20Abids%2C%20Hyderabad%2C%20Telangana%20500001,17.38980293,78.47847748,,,Saree shop,,,040 2475 5216,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x3652040048635127592,Sravani Sarees,"185, Sai Nilayam, Old Vasavinagar, Vasavi Nagar-Karkhana, Hyderabad, Hyderabad, Telangana, Telangana 500015",https://www.bing.com/th?id=OLC.JMiwL/GOQv4ohg480x360&pid=Local,https://www.bing.com/maps?cp=17.46000099182129%7E78.50151824951172&lvl=16.0&q=Sravani%20Sarees%20%2C%20185%2C%20Sai%20Nilayam%2C%20Old%20Vasavinagar%2C%20Vasavi%20Nagar-Karkhana%2C%20Hyderabad%2C%20Hyderabad%2C%20Telangana%2C%20Telangana%20500015,17.46000099,78.50151825,,,Saree shop,Open · Closes 14:30,http://www.tejasarees.com/,083413 82382,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x9441354664684466037,Srinivasa Silks,"1-9-9/2/D Ram Nagar, Hyderabad, Telangana 500048",,https://www.bing.com/maps?cp=17.409412384033203%7E78.50658416748047&lvl=16.0&q=Srinivasa%20Silks%20%2C%201-9-9%2F2%2FD%20Ram%20Nagar%2C%20Hyderabad%2C%20Telangana%20500048,17.40941238,78.50658417,,,Saree shop,,,040 2763 3697,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x12757917958469884931,Kalanjali,"5 - 10 - 194/195, Hill Fort Road, Hyderabad, Telangana 500004",https://www.bing.com/th?id=OLC.pz8v8I7w+m38/g480x360&pid=Local,https://www.bing.com/maps?cp=17.40139389038086%7E78.4706802368164&lvl=16.0&q=Kalanjali%20%2C%205%20-%2010%20-%20194%2F195%2C%20Hill%20Fort%20Road%2C%20Hyderabad%2C%20Telangana%20500004,17.40139389,78.47068024,4.5,Magicpin (124),Fashion accessories store,Open · Closes 21:00,https://www.kalanjali.com/,040 2323 1147,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x10278760426625513029,S V S Kanaka Durga Silk Sarees,"H NO. 2\1\192, OLD Nallakunta, Nallakunta, Hyderabad, Telangana 500044",,https://www.bing.com/maps?cp=17.3953800201416%7E78.50287628173828&lvl=16.0&q=S%20V%20S%20Kanaka%20Durga%20Silk%20Sarees%20%2C%20H%20NO.%202%5C1%5C192%2C%20OLD%20Nallakunta%2C%20Nallakunta%2C%20Hyderabad%2C%20Telangana%20500044,17.39538002,78.50287628,,,Women's clothing store,,,,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x3969866768534421710,Mysore Silk Saree,"Sultan Bazar Badi Chowdi Road, Co-Operative Bank, Sultan Bazar, Hyderabad, Telangana 500001",,https://www.bing.com/maps?cp=17.38699722290039%7E78.48636627197266&lvl=16.0&q=Mysore%20Silk%20Saree%20%2C%20Sultan%20Bazar%20Badi%20Chowdi%20Road%2C%20Co-Operative%20Bank%2C%20Sultan%20Bazar%2C%20Hyderabad%2C%20Telangana%20500001,17.38699722,78.48636627,,,Clothing store,,,,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x509525106,My Choice,"Mayur Kushal Complex Street No 3, Hyderabad, Telangana 500001",https://www.bing.com/th?id=OLC.JCILJigocNYbkA480x360&pid=Local,https://www.bing.com/maps?cp=17.3940486907959%7E78.47621154785156&lvl=16.0&q=My%20Choice%20%2C%20Mayur%20Kushal%20Complex%20Street%20No%203%2C%20Hyderabad%2C%20Telangana%20500001,17.39404869,78.47621155,4,Magicpin (3),Saree shop,,,,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x14311544631623030508,Siddhi silk sarees,"Shop no.15, 16, Ground Floor and 219, 220 2nd Floor, LPT Market, Saraswati Nagar, Chandrapuri Colony, Bahadurguda, Telangana",https://www.bing.com/th?id=OLC.hCskMXI1Y2+fRQ480x360&pid=Local,https://www.bing.com/maps?cp=17.426246643066406%7E78.42082977294922&lvl=16.0&q=Siddhi%20silk%20sarees%20%2C%20Shop%20no.15%2C%2016%2C%20Ground%20Floor%20and%20219%2C%20220%202nd%20Floor%2C%20LPT%20Market%2C%20Saraswati%20Nagar%2C%20Chandrapuri%20Colony%2C%20Bahadurguda%2C%20Telangana,17.42624664,78.42082977,,,Clothing store,Open · Closes 21:00,https://www.facebook.com/people/Siddhi-silk-sarees/100063693441723/,099898 33391,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x7725074879350862306,Sri tharakarama silk saree house and textiles,"11/3rt, Besides Mch Market, Ameerpet Colony, Hyderabad, Telangana 500016",https://www.bing.com/th?id=OLC.WNXtrt5fzZDpxQ480x360&pid=Local,https://www.bing.com/maps?cp=17.434133529663086%7E78.44886779785156&lvl=16.0&q=Sri%20tharakarama%20silk%20saree%20house%20and%20textiles%20%2C%2011%2F3rt%2C%20Besides%20Mch%20Market%2C%20Ameerpet%20Colony%2C%20Hyderabad%2C%20Telangana%20500016,17.43413353,78.4488678,,,Clothing store,,https://www.facebook.com/sritharakaramasilksareehouse/,078932 98424,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x7647133424620353713,Singhania's Banjara Hills,"8-2-672/s, Road No 1, Sufi Chambers, Banjara Hills, Hyderabad, Telangana 500034",https://www.bing.com/th?id=OLC.+6TQ7Wn4on4kfA480x360&pid=Local,https://www.bing.com/maps?cp=17.40995979309082%7E78.4499282836914&lvl=16.0&q=Singhania's%20Banjara%20Hills%20%2C%208-2-672%2Fs%2C%20Road%20No%201%2C%20Sufi%20Chambers%2C%20Banjara%20Hills%2C%20Hyderabad%2C%20Telangana%20500034,17.40995979,78.44992828,4.5,Magicpin (7),Saree shop,,https://singhanias.in/,095055 33310,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x11945436765937639452,Nalli Silk Sarees,"8/2/608/16 Banjara Hills Road No 10, Shaikpet, Telangana 500034",,https://www.bing.com/maps?cp=17.415740966796875%7E78.44365692138672&lvl=16.0&q=Nalli%20Silk%20Sarees%20%2C%208%2F2%2F608%2F16%20Banjara%20Hills%20Road%20No%2010%2C%20Shaikpet%2C%20Telangana%20500034,17.41574097,78.44365692,4,Magicpin (7),Saree shop,Open · Closes 00:00,https://www.nalli.com/storelocator?location=hyderabad,074060 15858,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x4645364389522505601,Sujitha''s Silk Sarees,"SRT-662, Sanathnagar, Hyderabad, Telangana 500018",,https://www.bing.com/maps?cp=17.456146240234375%7E78.44437408447266&lvl=16.0&q=Sujitha''s%20Silk%20Sarees%20%2C%20SRT-662%2C%20Sanathnagar%2C%20Hyderabad%2C%20Telangana%20500018,17.45614624,78.44437408,,,Saree shop,,,,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x3513533239340590280,Sri Srinivasa Silks and Sarees,"1 8 254, Ground Floor, Chikkadpally, Hyderabad, Telangana 500020",,https://www.bing.com/maps?cp=17.40818977355957%7E78.5083236694336&lvl=16.0&q=Sri%20Srinivasa%20Silks%20and%20Sarees%20%2C%201%208%20254%2C%20Ground%20Floor%2C%20Chikkadpally%2C%20Hyderabad%2C%20Telangana%20500020,17.40818977,78.50832367,,,Clothing store,,,099663 00400,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x253088736,Saree Mandir,"Badi Chowdi Opp Hari Masjid Sultan Bazar, Hyderabad, Telangana 500095",,https://www.bing.com/maps?cp=17.387895584106445%7E78.48688507080078&lvl=16.0&q=Saree%20Mandir%20%2C%20Badi%20Chowdi%20Opp%20Hari%20Masjid%20Sultan%20Bazar%2C%20Hyderabad%2C%20Telangana%20500095,17.38789558,78.48688507,,,Clothing store,,,040 2465 6890,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x1868156535448050618,Sri Padmavathi Sales,"1-8-3/23/14, Main Road, Chikkadpally, Hyderabad, Telangana 500020",https://www.bing.com/th?id=OLC.yJjRsGPGL1uUsQ480x360&pid=Local,https://www.bing.com/maps?cp=17.401994705200195%7E78.49504852294922&lvl=16.0&q=Sri%20Padmavathi%20Sales%20%2C%201-8-3%2F23%2F14%2C%20Main%20Road%2C%20Chikkadpally%2C%20Hyderabad%2C%20Telangana%20500020,17.40199471,78.49504852,,,Saree shop,,http://www.padmavathisarees.com/,080 4607 9459,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x6226890337005555481,"Taneira Sarees (Punjagutta, Hyderabad)","Plot No 6-3-676/A, Beside Central Mall, Punjagutta, Hyderabad, Telangana 500082",https://www.bing.com/th?id=OLC.LP/mjnZTcSFR8w480x360&pid=Local,https://www.bing.com/maps?cp=17.427349090576172%7E78.45301055908203&lvl=16.0&q=Taneira%20Sarees%20(Punjagutta%2C%20Hyderabad)%20%2C%20Plot%20No%206-3-676%2FA%2C%20Beside%20Central%20Mall%2C%20Punjagutta%2C%20Hyderabad%2C%20Telangana%20500082,17.42734909,78.45301056,,,Saree shop,Open · Closes 21:00,https://stores.taneira.com/taneira/saree-store-in-hyderabad/saree-store-in-punjagutta/taneira-showroom-in-punjagutta-hyderabad--d2f61e4f-c0a4-4e26-90e7-a1ec745af01d/home,091540 25656,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x10714762257064474081,Annapurna Saree Extension,"NO 4\5\484, Badi Chowdi, Sultan Bazar, Hyderabad, Telangana 500195",,https://www.bing.com/maps?cp=17.387781143188477%7E78.4872055053711&lvl=16.0&q=Annapurna%20Saree%20Extension%20%2C%20NO%204%5C5%5C484%2C%20Badi%20Chowdi%2C%20Sultan%20Bazar%2C%20Hyderabad%2C%20Telangana%20500195,17.38778114,78.48720551,,,Clothing store,,,089774 70638,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x505605262,Kamakshi Silk Kendra,"4-1-938/21 New Marketing Complex, Hyderabad, Telangana 500001",,https://www.bing.com/maps?cp=17.389802932739258%7E78.47847747802734&lvl=16.0&q=Kamakshi%20Silk%20Kendra%20%2C%204-1-938%2F21%20New%20Marketing%20Complex%2C%20Hyderabad%2C%20Telangana%20500001,17.38980293,78.47847748,,,Saree shop,,,040 2475 4720,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x7743312083021107243,Markandey Silk Sarees,"21\1\732\A\4, Gopal Market, Rekabgunj, Hyderabad, Telangana 500002",,https://www.bing.com/maps?cp=17.36713409423828%7E78.47545623779297&lvl=16.0&q=Markandey%20Silk%20Sarees%20%2C%2021%5C1%5C732%5CA%5C4%2C%20Gopal%20Market%2C%20Rekabgunj%2C%20Hyderabad%2C%20Telangana%20500002,17.36713409,78.47545624,,,Clothing store,,,,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x500266881,Sri Gayathri Silk Sarees,"Sultan Bazar Cross Road, Opposite Bata, Sultan Bazar, Hyderabad, Telangana 500095",https://www.bing.com/th?id=OLC.O4BLM/QcgamzPg480x360&pid=Local,https://www.bing.com/maps?cp=17.387027740478516%7E78.48640441894531&lvl=16.0&q=Sri%20Gayathri%20Silk%20Sarees%20%2C%20Sultan%20Bazar%20Cross%20Road%2C%20Opposite%20Bata%2C%20Sultan%20Bazar%2C%20Hyderabad%2C%20Telangana%20500095,17.38702774,78.48640442,,,Clothing store,Open · Closes 21:00,https://www.facebook.com/people/Sri-Gaayatri-Silks-and-Sarees/100068124019220/,040 2465 1945,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x7676273771685398563,Sri Radha Krishna Silk Palace,"11 to 14, Babukhan Estate, Basheerbagh, Hyderabad, Telangana",https://www.bing.com/th?id=OLC.rIlY0PSawAjNdw480x360&pid=Local,https://www.bing.com/maps?cp=17.401111602783203%7E78.47493743896484&lvl=16.0&q=Sri%20Radha%20Krishna%20Silk%20Palace%20%2C%2011%20to%2014%2C%20Babukhan%20Estate%2C%20Basheerbagh%2C%20Hyderabad%2C%20Telangana,17.4011116,78.47493744,4.5,Magicpin (5),Clothing store,,https://radhakrishnasilks.com/,040 2323 0391,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x2156018213432401952,Sabyasachi,"Plot No 14, Road Number 10, Banjara Hills, Gaffar Khan Colony, Hyderabad, Telangana 500034",https://www.bing.com/th?id=OLC.02DuoJ/CGXhP7w480x360&pid=Local,https://www.bing.com/maps?cp=17.415061950683594%7E78.4466552734375&lvl=16.0&q=Sabyasachi%20%2C%20Plot%20No%2014%2C%20Road%20Number%2010%2C%20Banjara%20Hills%2C%20Gaffar%20Khan%20Colony%2C%20Hyderabad%2C%20Telangana%20500034,17.41506195,78.44665527,4.5,Facebook (492),Clothing store,Open · Closes 19:00,https://sabyasachi.com/,093901 35109,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x9061549147830509688,Taneira Sarees,"14, 8-2-293/174/14/G9, BNR Colony, BN Reddy Colony, Banjara Hills, Hyderabad, Telangana",,https://www.bing.com/maps?cp=17.422658920288086%7E78.42818450927734&lvl=16.0&q=Taneira%20Sarees%20%2C%2014%2C%208-2-293%2F174%2F14%2FG9%2C%20BNR%20Colony%2C%20BN%20Reddy%20Colony%2C%20Banjara%20Hills%2C%20Hyderabad%2C%20Telangana,17.42265892,78.42818451,,,Saree shop,,https://www.taneira.com/,,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x8302920129668951049,Kanchi Designers,"8\2\120\120\1\50, 10 Banjara Hills, Hyderabad, Telangana 500034",,https://www.bing.com/maps?cp=17.41645622253418%7E78.43297576904297&lvl=16.0&q=Kanchi%20Designers%20%2C%208%5C2%5C120%5C120%5C1%5C50%2C%2010%20Banjara%20Hills%2C%20Hyderabad%2C%20Telangana%20500034,17.41645622,78.43297577,,,Saree shop,,https://kanjivaramsilks.com/,091820 75118,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x15018970668347838927,Mugdha - Secunderabad Patny Center - Luxury Sarees Store In Hyderabad,"Chandralok Complex, Plot No.110, Door No.1-2-166 To 193, SD Road, Beside Manju Theater, Secunderabad, Telangana",,https://www.bing.com/maps?cp=17.441761016845703%7E78.48749542236328&lvl=16.0&q=Mugdha%20-%20Secunderabad%20Patny%20Center%20-%20Luxury%20Sarees%20Store%20In%20Hyderabad%20%2C%20Chandralok%20Complex%2C%20Plot%20No.110%2C%20Door%20No.1-2-166%20To%20193%2C%20SD%20Road%2C%20Beside%20Manju%20Theater%2C%20Secunderabad%2C%20Telangana,17.44176102,78.48749542,,,Women's clothing store,,https://mugdha.co/,073373 93430,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x4556148027212504452,Garden Vareli,"6-1-1062/2, Sri Venkateswara Hotel Road, Near Lakdikapul Metro Station, Lakdikapul, Hyderabad, Telangana 500057",,https://www.bing.com/maps?cp=17.405229568481445%7E78.4639892578125&lvl=16.0&q=Garden%20Vareli%20%2C%206-1-1062%2F2%2C%20Sri%20Venkateswara%20Hotel%20Road%2C%20Near%20Lakdikapul%20Metro%20Station%2C%20Lakdikapul%2C%20Hyderabad%2C%20Telangana%20500057,17.40522957,78.46398926,,,Clothing store,,,0261 231 1197,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN8145x2992080265762907361,M/S JAWARIA SILK CENTRE,"94on Tara Chand Market New Cloth Road, Hyderabad, Sindh",,https://www.bing.com/maps?cp=17.409685134887695%7E78.46399688720703&lvl=16.0&q=M%2FS%20JAWARIA%20SILK%20CENTRE%20%2C%2094on%20Tara%20Chand%20Market%20New%20Cloth%20Road%2C%20Hyderabad%2C%20Sindh,17.40968513,78.46399689,,,Saree shop,,,,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x3493747948907917086,Rajkamal Saree Mandir,"4\1\938\1, 4\1\938\A, Rajkamal Silk And Sarees, 1, Tilak Road, Hyderabad, Telangana 500001",,https://www.bing.com/maps?cp=17.38677406311035%7E78.48616790771484&lvl=16.0&q=Rajkamal%20Saree%20Mandir%20%2C%204%5C1%5C938%5C1%2C%204%5C1%5C938%5CA%2C%20Rajkamal%20Silk%20And%20Sarees%2C%201%2C%20Tilak%20Road%2C%20Hyderabad%2C%20Telangana%20500001,17.38677406,78.48616791,,,Clothing store,,,093962 24100,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x1837431251480191268,"Taneira Sarees (Banjara Hills, Hyderabad)","No 8-3-293/174/14/G9, BNR Colony, Road No 14, Banjara Hills, Near Ratnadeep KBR Park, Hyderabad, Telangana 500034",https://www.bing.com/th?id=OLC.HTYtLXeR/gHlYA480x360&pid=Local,https://www.bing.com/maps?cp=17.422748565673828%7E78.4280014038086&lvl=16.0&q=Taneira%20Sarees%20(Banjara%20Hills%2C%20Hyderabad)%20%2C%20No%208-3-293%2F174%2F14%2FG9%2C%20BNR%20Colony%2C%20Road%20No%2014%2C%20Banjara%20Hills%2C%20Near%20Ratnadeep%20KBR%20Park%2C%20Hyderabad%2C%20Telangana%20500034,17.42274857,78.4280014,,,Saree shop,Open · Closes 21:00,https://stores.taneira.com/taneira/saree-store-in-hyderabad/saree-store-in-banjara-hills/taneira-showroom-in-banjara-hills-hyderabad--c693daf9-7b3b-4648-b846-6e17a9a6020e/home,091003 67497,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x5693792129230055856,Balaji Silk Sarees,"13\1\1146\A\37, Mahalaxmi Nagar, Hyderabad, Telangana 500006",,https://www.bing.com/maps?cp=17.379776000976562%7E78.46062469482422&lvl=16.0&q=Balaji%20Silk%20Sarees%20%2C%2013%5C1%5C1146%5CA%5C37%2C%20Mahalaxmi%20Nagar%2C%20Hyderabad%2C%20Telangana%20500006,17.379776,78.46062469,,,Clothing store,,,,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x3189763550113776676,Rithika Suits & Dress Materials,"2-1-191, 2-1-143, General Bazar, Kalasiguda, Telangana 500003",,https://www.bing.com/maps?cp=17.439245223999023%7E78.49443817138672&lvl=16.0&q=Rithika%20Suits%20%26%20Dress%20Materials%20%2C%202-1-191%2C%202-1-143%2C%20General%20Bazar%2C%20Kalasiguda%2C%20Telangana%20500003,17.43924522,78.49443817,,,Clothing store,,https://www.rithikasuits.com/,088224 47744,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x10279177929548514281,Garden Vareli,"Rd Number 1, Mithila Nagar, Banjara Hills, Hyderabad, Telangana 500482",,https://www.bing.com/maps?cp=17.408607482910156%7E78.45055389404297&lvl=16.0&q=Garden%20Vareli%20%2C%20Rd%20Number%201%2C%20Mithila%20Nagar%2C%20Banjara%20Hills%2C%20Hyderabad%2C%20Telangana%20500482,17.40860748,78.45055389,,,Saree shop,,,040 2335 4075,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x2230774657109890513,Unnati silk saree Banaras,"152, Venkateshwara Colony, Venkateshwara Hills, Banjara Hills, Hyderabad, Telangana",,https://www.bing.com/maps?cp=17.428001403808594%7E78.444091796875&lvl=16.0&q=Unnati%20silk%20saree%20Banaras%20%2C%20152%2C%20Venkateshwara%20Colony%2C%20Venkateshwara%20Hills%2C%20Banjara%20Hills%2C%20Hyderabad%2C%20Telangana,17.4280014,78.4440918,,,Saree shop,,https://www.youtube.com/channel/UCiJ6X1qO8akHJOSicRld0WQ,,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x11560240568919259884,New Nazakat Silk Sarees,"21\1\653\A\2, Mohammed Akber Hussain, Rikab Gunj, Hyderabad, Telangana 500002",,https://www.bing.com/maps?cp=17.367603302001953%7E78.47569274902344&lvl=16.0&q=New%20Nazakat%20Silk%20Sarees%20%2C%2021%5C1%5C653%5CA%5C2%2C%20Mohammed%20Akber%20Hussain%2C%20Rikab%20Gunj%2C%20Hyderabad%2C%20Telangana%20500002,17.3676033,78.47569275,,,Clothing store,,,,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x16556431814304232720,Karnataka Silk Industries Corporation Limited,"Elephant House, 12, Ground Floor, Ameerpet Cross Road, Hyderabad, Telangana 500016",,https://www.bing.com/maps?cp=17.43349266052246%7E78.44646453857422&lvl=16.0&q=Karnataka%20Silk%20Industries%20Corporation%20Limited%20%2C%20Elephant%20House%2C%2012%2C%20Ground%20Floor%2C%20Ameerpet%20Cross%20Road%2C%20Hyderabad%2C%20Telangana%20500016,17.43349266,78.44646454,,,Clothing store,,https://ksicsilk.com/,040 2341 1092,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x12681902450829156242,Rajyalakshmi Heritage Banaras Sarees,"3 Banjara Hills Road No 10, Shaikpet, Telangana 500034",https://www.bing.com/th?id=OLC.8J6RJ7NHpl+HAw480x360&pid=Local,https://www.bing.com/maps?cp=17.41865348815918%7E78.43578338623047&lvl=16.0&q=Rajyalakshmi%20Heritage%20Banaras%20Sarees%20%2C%203%20Banjara%20Hills%20Road%20No%2010%2C%20Shaikpet%2C%20Telangana%20500034,17.41865349,78.43578339,,,Saree shop,,https://rajyalakshmi.co.in/,091600 66626,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x11821910742337599483,"Taneira Sarees (Jubilee Hills, Hyderabad)","Shop No 8-2-293/82/A/500, Road Number 36, Jubilee Hills, Opposite Metro Pillar No 1664, Hyderabad, Telangana 500033",https://www.bing.com/th?id=OLC.lb4riz+dkSPhCg480x360&pid=Local,https://www.bing.com/maps?cp=17.42872428894043%7E78.42137908935547&lvl=16.0&q=Taneira%20Sarees%20(Jubilee%20Hills%2C%20Hyderabad)%20%2C%20Shop%20No%208-2-293%2F82%2FA%2F500%2C%20Road%20Number%2036%2C%20Jubilee%20Hills%2C%20Opposite%20Metro%20Pillar%20No%201664%2C%20Hyderabad%2C%20Telangana%20500033,17.42872429,78.42137909,,,Saree shop,Open · Closes 20:30,https://stores.taneira.com/taneira/saree-store-in-hyderabad/saree-store-in-jubilee-hills/taneira-showroom-in-jubilee-hills-hyderabad--00ec354d-f18b-4f32-8fc3-62fc7640a053/home,083675 78888,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x6548726934155835105,Raj Shree Designer Sarees,"14-5-3 Begum Bazar Road, Hyderabad, Telangana 500012",https://www.bing.com/th?id=OLC.ryI3oPf8J5AytA480x360&pid=Local,https://www.bing.com/maps?cp=17.374601364135742%7E78.46762084960938&lvl=16.0&q=Raj%20Shree%20Designer%20Sarees%20%2C%2014-5-3%20Begum%20Bazar%20Road%2C%20Hyderabad%2C%20Telangana%20500012,17.37460136,78.46762085,4.5,Facebook (18),Women's clothing store,Open · Closes 21:00,,090309 14938,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
